id,key,value,type 
4443324031,description,"Marvelless Mark is the stage name of entrepreneur and entertainment success, Mark Kamp, Combining the work ethic of a Missouri farm boy with the stage persona of a rock star, Mark created an innovative, extraordinarily successful business.
",regular
4443324031,postcode,,addr
4443324031,housenumber,450,addr
4448567593,side,right,regular
4448567593,forward,US:W4-2l,traffic_sign
4448567594,forward,e11-1,traffic_sign
4448934896,name,R.E. Tobler Elementary,regular
4448934896,phone,17027994520,regular
4448934896,amenity,school,regular
4448934896,website,http://www.ccsd.net,regular
4448934896,street,W Buckskin,addr
4448934896,postcode,,addr
4448934896,opening_hours,Mo-Fr 08:00-16:00,regular
4448934896,housenumber,6510,addr
4448934897,name,9031,regular
4448934897,shop,cosmetics,regular
4448934897,phone,17025707108,regular
4448934897,website,http://www.9031salon.com,regular
4448934897,street,WeStreet Sahara Avenuenue,addr
4448934897,postcode,,addr
4448934897,housenumber,9031,addr
4448938393,housenumber,10300,addr
4448938393,postcode,,addr
4448938393,street,WeStreet CharleStreeton Boulevard,addr
4448938393,name,Great Clips,regular
4448938393,shop,electronics,regular
4448938394,name,The Coffee Bean,regular
4448938394,phone,17029980214,regular
4448938394,amenity,restaurant,regular
4448938394,website,http://www.thecoffeebean.com,regular
4448938394,street,WeStreet Sahara Avenuenue,addr
4448938394,postcode,,addr
4448938394,opening_hours,Mo-Fr 05:30-20:00; Sa 06:00-20:00; Su 06:00-19:00,regular
4448938394,internet_access,wlan,regular
4448938394,housenumber,9091,addr
4448938395,name,perfect nails,regular
4448938395,shop,cosmetics,regular
4448938395,phone,17023606060,regular
4448938395,website,http://www.perfectnailslv.com,regular
4448938395,street,W Sahara,addr
4448938395,postcode,,addr
4448938395,opening_hours,Mo-Sa 09:00-17:00; Su 10:00-17:00,regular
4448938395,housenumber,9101,addr
4448938396,name,Artash Jewels,regular
4448938396,shop,jewelry,regular
4448938396,phone,17028151800,regular
4448938396,opening_hours,Mo-Fr 10:00-18:00; Sa 10:00-16:00,regular
4448942296,housenumber,9151,addr
4448942296,postcode,,addr
4448942296,street,W Sahara,addr
4448942296,amenity,restaurant,regular
4448942296,internet_access,wlan,regular
4448942296,name,Starbucks,regular
4448942296,en,Starbucks,name
4448942296,opening_hours,Mo-Su 05:00-20:00,regular
4448942296,phone,17022335797,regular
4448942296,website,http://www.starbucks.com,regular
4448942792,name,toothfairy children's dental,regular
4448942792,amenity,dentist,regular
4448942792,en,toothfairy children's dental,name
4448942793,name,Wells Fargo,regular
4448942793,phone,17025626775,regular
4448942793,amenity,bank,regular
4448942793,website,http://www.wellsfargo.com,regular
4448942793,street,W CharleStreeton,addr
4448942793,postcode,,addr
4448942793,opening_hours,Mo-Th 09:00-17:00; Fr 09:00-18:00; Sa 10:00-14:00,regular
4448942793,housenumber,10850,addr
4448970992,housenumber,9031,addr
4448970992,postcode,,addr
4448970992,street,WeStreet Sahara Avenuenue,addr
4448970992,amenity,fast_food,regular
4448970992,name,subway,regular
4448970992,en,subway,name
4448970992,opening_hours,Mo-Su 07:00-02:00,regular
4448970992,phone,17024761894,regular
4448970992,website,http://www.subway.com,regular
4448970993,shop,greengrocer,regular
4448970994,housenumber,1101,addr
4448970994,postcode,,addr
4448970994,street,WeStreet CharleStreeton Boulevard,addr
4448970994,amenity,fuel,regular
4448970994,name,Fabulous Freddy's,regular
4448970994,opening_hours,24/7,regular
4448970994,phone,17029443333,regular
4448970994,website,http://www.fabfred.com,regular
4448970995,name,smoothie king,regular
4448970995,amenity,restaurant,regular
4448970995,opening_hours,Mo-Su 07:00-21:00,regular
4448970996,name,State Farm,regular
4448970996,phone,17023638151,regular
4448970996,tourism,chalet,regular
4448970996,website,http://www.larrykeever,regular
4448970996,street,WeStreet CharleStreeton Boulevard,addr
4448970996,postcode,89135,addr
4448970996,opening_hours,Mo-Th 08:00-17:00; Fr 08:00-16:00,regular
4448970996,housenumber,10300,addr
4448970997,name,Einstein Bros. bagels,regular
4448970997,phone,17022540919,regular
4448970997,amenity,restaurant,regular
4448970997,website,http://www.einstinebagels.com,regular
4448970997,street,W Sahara Avenuenue,addr
4448970997,postcode,,addr
4448970997,opening_hours,Mo-Th 05:00-17:00; Sa 06:00-18:00; Su 06:00-15:00,regular
4448970997,internet_access,wlan,regular
4448970997,housenumber,9041,addr
4448987190,name,Subway,regular
4448987190,amenity,restaurant,regular
4448987190,opening_hours,Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 09:00-22:00,regular
4449004591,housenumber,10290,addr
4449004591,postcode,89135,addr
4449004591,street,WeStreet CharleStreeton Boulevard,addr
4449004591,amenity,fast_food,regular
4449004591,internet_access,wlan,regular
4449004591,name,McDonald's,regular
4449004591,opening_hours,Su-Th 05:30-00:00; Fr-Sa,regular
4449004591,phone,17023042637,regular
4449004591,website,http://www.mcdonalds.com,regular
4449011289,name,smash burger,regular
4449011289,phone,17024625500,regular
4449011289,amenity,fast_food,regular
4449011289,website,http://www.smashburger.com,regular
4449011289,street,WeStreet Sahara Avenuenue,addr
4449011289,postcode,,addr
4449011289,opening_hours,Mo-Su 10:00-22:00,regular
4449011289,housenumber,9101,addr
4449012489,housenumber,10320,addr
4449012489,postcode,,addr
4449012489,street,WeStreet CharleStreeton Boulevard,addr
4449012489,amenity,fast_food,regular
4449012489,internet_access,wlan,regular
4449012489,name,Del Taco,regular
4449012489,opening_hours,24/7,regular
4449012489,phone,17022400049,regular
4449012489,website,http://www.deltaco.com,regular
4449013289,name,subway,regular
4449013289,phone,17025623911,regular
4449013289,amenity,fast_food,regular
4449013289,en,subway,name
4449013289,website,http://www.subway.com,regular
4449013289,street,W Sahara,addr
4449013289,postcode,,addr
4449013289,opening_hours,Mo-Fr 07:00-22:00; Sa 08:00-18:00; Su 09:00-18:00,regular
4449013289,housenumber,8000,addr
4449013290,name,nail story,regular
4449013290,shop,cosmetics,regular
4449013290,phone,17027787073,regular
4449013290,en,nail story,name
4449013290,website,http://www.nailstorylv.com,regular
4449013290,opening_hours,Mo-Su 09:00-19:00,regular
4449013291,name,Denny's,regular
4449013291,phone,17029488382,regular
4449013291,amenity,restaurant,regular
4449013291,website,http://www.dennys.com,regular
4449013291,street,W Sahara,addr
4449013291,postcode,,addr
4449013291,opening_hours,24/7,regular
4449013291,internet_access,wlan,regular
4449013291,housenumber,8000 suits 109,addr
4449772689,housenumber,8190,addr
4449772689,postcode,,addr
4449772689,street,WeStreet Sahara Avenuenue,addr
4449772689,amenity,bank,regular
4449772689,name,Wells Fargo,regular
4449772689,en,Wells Fargo,name
4449772689,opening_hours,Mo-Th 09:00-17:00; Fr 09:00-18:00; Sa 10:00-14:00,regular
4449772689,phone,17027651803,regular
4449772689,website,http://www.wellsfargo.com,regular
4450379296,housenumber,10260,addr
4450379296,postcode,,addr
4450379296,street,WeStreet CharleStreeton Boulevard,addr
4450379296,amenity,cafe,regular
4450379296,internet_access,wlan,regular
4450379296,name,Starbucks,regular
4450379296,opening_hours,Mo-Sa 04:00-22:00; Su 04:30-21:00,regular
4450379296,phone,17022429280,regular
4450379296,website,http://www.starbucks.com,regular
4450380193,name,Port of Subs,regular
4450380193,phone,1708380727,regular
4450380193,amenity,restaurant,regular
4450380193,street,W CharleStreeton blvd,addr
4450380193,postcode,,addr
4450380193,opening_hours,Mo-Fr 07:00-21:30; Sa 07:00-21:00; Su 09:00-20:00,regular
4450380193,housenumber,10260,addr
4450437589,housenumber,10260,addr
4450437589,street,WeStreet CharleStreeton Boulevard,addr
4450437589,amenity,cafe,regular
4450437589,name,Tropical smoothie café,regular
4450437589,opening_hours,Mo-Sa 06:00-02:00; Su 06:00-00:00,regular
4450437589,phone,17028690603,regular
4450437589,website,http://www.tropicalsmoothie.com,regular
4450537397,name,Gravady,regular
4450537397,email,jump@gravady.com,regular
4450537397,phone,+1 702 843 0395,regular
4450537397,de,Gravady,name
4450537397,tourism,attraction,regular
4450537397,website,http://www.gravady.com/,regular
4450537397,street,Prairie Falcon Road,addr
4450537397,postcode,,addr
4450537397,opening_hours,Mo-Th 09:00-21:00; Fr 09:00-00:00; Sa 09:00-00:00,regular
4450537397,housenumber,#120,addr
4450711098,name,See's candies,regular
4450711098,shop,confectionery,regular
4450711098,phone,17022670683,regular
4450711098,en,Sees,name
4450711098,website,http://www.sees.com,regular
4450711098,street,W CharleStreeton,addr
4450711098,postcode,,addr
4450711098,opening_hours,Mo-Sa 10:00-19:00; Su 12:00-16:00,regular
4450711098,housenumber,10300,addr
4450713305,housenumber,10200,addr
4450713305,postcode,,addr
4450713305,street,WeStreet CharleStreeton Boulevard,addr
4450713305,amenity,bank,regular
4450713305,name,Town & Country,regular
4450713305,opening_hours,Mo-Fr 08:30-17:00; Sa 09:00-17:00,regular
4450713305,phone,17029445700,regular
4450713305,website,http://www.tcbank.com,regular
4450716303,housenumber,10267,addr
4450716303,postcode,,addr
4450716303,street,W CharleStreeton,addr
4450716303,amenity,restaurant,regular
4450716303,name,Kentucky fried chicken,regular
4450716303,opening_hours,Mo-Su 10:00-22:30,regular
4450716303,phone,17024878435,regular
4450716303,website,http://www.kfc.com,regular
4450716501,name,AT&T,regular
4450716501,shop,mobile_phone,regular
4450716501,phone,17022281030,regular
4450716501,street,W CharleStreeton,addr
4450716501,housenumber,10300,addr
4451014894,name,Pizza Hut,regular
4451014894,phone,17023419110,regular
4451014894,amenity,restaurant,regular
4451014894,en,Pizza Hut,name
4451014894,website,http://www.pizzahut.com,regular
4451014894,street,W CharleStreeton blvd,addr
4451014894,postcode,,addr
4451014894,opening_hours,Su-Th 10:30-23:00; Fr-Sa 10:35-00:00,regular
4451014894,housenumber,10260,addr
4453351790,housenumber,9240,addr
4453351790,postcode,,addr
4453351790,street,WeStreet Sahara Avenuenue,addr
4453351790,amenity,restaurant,regular
4453351790,name,Chipotle,regular
4453351790,en,Chipotle,name
4453351790,opening_hours,Mo-Su 11:00-22:00,regular
4453351790,phone,17022430226,regular
4453351790,website,http://www.chipotle.com,regular
4453807593,housenumber,10950,addr
4453807593,postcode,,addr
4453807593,street,W CharleStreeton,addr
4453807593,name,Best Buy,regular
4453807593,en,Best Buy,name
4453807593,opening_hours,Mo-Sa 10:00-21:00; Su 10:00-20:00,regular
4453807593,phone,17022286492,regular
4453807593,shop,electronics,regular
4453807593,website,http://www.bestbuy.com,regular
4453893090,name,Sprint,regular
4453893090,shop,mobile_phone,regular
4453893090,phone,17022432727,regular
4453893090,en,Sprint,name
4453893090,street,W LAvenuenuender,addr
4453893090,postcode,,addr
4453893090,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-19:00,regular
4453893090,housenumber,11035,addr
4453903190,city,Las Vegas,addr
4453903190,housenumber,2315,addr
4453903190,postcode,,addr
4453903190,state,NV,addr
4453903190,street,Summa Drive,addr
4453903190,name,Trader Joe,regular
4453903190,opening_hours,Mo-Su 08:00-21:00,regular
4453903190,phone,17022420547,regular
4453903190,shop,supermarket,regular
4453903190,website,http://www.traderjoes.com,regular
4453922791,name,Claim Jumper,regular
4453922791,phone,17022438751,regular
4453922791,amenity,restaurant,regular
4453922791,en,Claim Jumper,name
4453922791,website,http://www.claimjumper.com,regular
4453922791,street,S Fort Apache,addr
4453922791,postcode,,addr
4453922791,opening_hours,Su-Th 11:00-21:30; Fr-Sa 11:00-22:30,regular
4453922791,housenumber,1100,addr
4454586442,amenity,shelter,regular
4454847789,name,Bus stop,regular
4454847789,highway,bus_stop,regular
4454847789,en,Bus stop,name
4455774587,name,Amazon Locker - Namaste,regular
4455774587,amenity,vending_machine,regular
4455774587,vending,parcel_pickup;parcel_mail_in,regular
4455774587,operator,Amazon,regular
4455774587,city,Las Vegas,addr
4455774587,state,NV,addr
4455774587,street,South Nellis Boulevard,addr
4455774587,postcode,,addr
4455774587,housenumber,2835,addr
4455774588,name,Amazon Locker - Aberia,regular
